Left,Right
1026,68
748,100
1245,103
525,131
507,75
1286,130
493,107
1427,63
813,26
1197,74
981,3
428,124
898,36
1617,40
1018,15
1303,56
1348,144
743,118
608,28
1418,118
920,79
206,77
724,61
1522,4
1454,28
380,124
1412,137
1625,105
990,53
1500,8
1255,47
1605,116
1339,25
929,25
167,111
1632,58
969,67
266,143
1052,133
421,120
1484,147
1434,123
1093,29
1208,96
779,6
1218,113
975,102
1298,142
422,38
835,8
178,45
311,69
1431,7
1027,133
706,73
1457,128
635,33
1417,98
990,93
527,30
1194,98
390,81
1433,28
1032,6
764,9
654,17
945,67
290,130
226,4
1638,60
1162,104
477,112
272,69
659,78
534,149
1527,72
1621,53
1287,141
1380,123
1474,24
636,147
726,23
1609,52
1112,46
1187,32
1156,108
893,48
726,140
543,118
1337,104
483,85
860,6
1200,16
407,65
296,41
758,123
707,49
953,132
1018,1
930,6
1035,136
608,65
1399,85
518,57
1035,21
735,127
777,9
631,124
666,105
758,53
266,26
778,139
1349,25
707,106
219,103
554,81
381,42
666,99
1214,12
1379,35
1371,102
1447,130
1498,131
1486,20
1298,125
1584,35
1324,117
1476,86
993,87
925,61
1152,62
1302,100
945,70
1414,15
634,39
1190,77
1102,128
1119,30
1276,37
1043,97
232,92
1478,133
1296,141
1066,14
661,36
1583,13
458,46
1197,139
932,58
1146,63
1351,6
1293,52
172,111
1384,54
607,19
458,44
981,122
1408,125
988,74
588,132
386,15
1188,53
672,143
957,79
959,131
1420,110
863,22
1399,33
841,41
439,36
707,123
485,139
1412,22
972,45
937,30
1426,18
1334,40
1464,37
819,14
1015,65
511,10
1037,112
498,17
1348,44
545,131
339,8
1138,104
1238,66
374,147
1013,6
168,91
607,3
619,61
911,102
911,140
969,122
682,6
1325,1
330,118
1003,68
1072,68
200,3
1011,28
741,3
329,16
1298,140
427,63
247,39
217,49
709,68
1568,58
812,133
1014,141
910,91
888,55
1610,34
1560,90
351,144
832,70
1329,105
964,56
788,7
1604,105
301,127
1580,147
1426,124
1276,36
1614,119
653,85
252,35
1311,21
1385,20
1568,132
431,127
248,94
373,126
826,138
1032,117
161,75
489,17
817,106
1345,85
1326,105
1615,24
379,88
961,31
680,131
407,29
1176,107
1097,5
395,51
1000,121
172,71
1396,60
962,25
1135,25
1186,18
904,68
1220,94
315,143
780,59
1400,60
1395,14
240,69
737,41
1257,5
396,38
929,45
653,132
1407,6
174,28
805,101
1571,104
1408,5
1146,53
268,16
472,68
1590,119
174,127
1067,15
1385,87
527,111
754,26
1149,148
1278,2
1621,135
1305,89
924,128
1464,1
982,18
1505,101
1095,105
1009,74
1008,59
1040,137
1504,140
343,101
582,119
1363,127
243,34
252,14
406,39
549,117
1237,60
339,37
383,73
869,14
1312,3
1417,99
1357,19
1106,34
1497,129
1399,73
795,127
1121,17
508,97
408,54
339,79
1172,27
870,109
569,6
790,72
1463,68
1147,96
1485,17
1223,89
871,62
420,55
1147,56
1398,92
1323,101
1044,110
1052,61
1110,92
1538,17
1258,71
791,90
836,133
598,30
215,72
1412,72
851,20
951,37
930,81
1322,78
680,55
676,18
1363,4
1578,136
1356,115
850,103
593,24
874,27
550,145
1187,111
1199,38
329,14
1592,33
824,141
1155,139
273,42
773,16
1504,148
314,11
1402,78
1555,129
561,22
357,20
453,106
341,110
523,20
936,124
669,4
1063,37
747,48
1448,49
870,95
473,10
1581,26
1582,44
1346,95
1352,62
985,146
613,3
608,141
626,81
1279,18
1433,108
309,13
819,25
1214,136
364,108
1581,71
716,146
1092,106
562,89
1559,106
1076,78
1207,135
1328,109
1172,114
1321,11
205,109
715,148
361,106
520,12
1458,77
348,55
1615,31
1351,12
1091,23
224,143
952,110
165,44
151,112
996,21
905,43
826,79
720,80
600,101
898,111
266,102
337,14
1201,22
976,54
719,41
1172,74
440,86
1124,32
515,131
754,82
772,92
1252,45
1324,98
983,11
765,65
1111,143
1221,148
270,39
1291,103
506,113
703,81
477,91
160,56
1614,114
334,145
1069,40
473,15
1529,128
173,67
960,38
930,11
391,94
1532,124
496,136
319,81
969,147
559,142
380,122
657,89
197,121
570,42
1208,57
913,102
1320,70
431,112
1085,3
466,4
980,86
196,76
676,36
1588,51
1127,100
935,113
1049,108
866,14
1186,38
459,25
694,67
850,53
826,75
1604,108
989,49
887,39
1001,144
892,91
165,111
1571,98
1425,32
1451,142
572,143
1057,9
436,10
474,12
304,64
1234,28
195,46
803,59
1635,3
1646,5
318,14
1019,97
1600,113
765,83
589,3
1277,108
1092,41
945,108
1377,142
1077,70
237,15
648,101
834,63
737,64
768,51
1170,61
1327,109
1041,106
1214,99
1246,29
222,125
412,45
1368,83
1265,49
225,2
626,3
1187,146
228,111
1575,47
878,50
1520,22
960,18
1361,33
1105,72
669,109
1326,137
956,110
523,62
801,138
319,139
1451,28
341,120
345,48
962,33
469,50
451,52
1551,71
1284,39
1590,80
1416,134
1369,137
832,10
755,142
192,104
452,13
646,55
634,19
256,39
1407,119
566,87
1302,149
1163,96
260,128
779,67
624,34
286,1
218,83
367,50
189,116
750,11
675,15
1296,33
1291,72
1621,112
1465,147
1590,120
847,141
1211,20
1098,29
310,147
1085,46
1498,65
485,133
1163,28
528,35
1220,91
763,60
1611,99
792,71
950,90
1369,53
315,78
1000,129
1151,23
298,67
821,97
985,39
217,34
1385,141
1275,130
436,45
762,127
572,87
652,31
779,118
1354,35
1485,9
1051,99
903,9
750,76
672,133
938,100
1544,100
971,137
282,75
687,128
725,24
1386,32
1143,81
1218,97
211,106
1115,97
690,13
1303,29
1253,18
808,143
220,77
1537,81
743,93
323,79
1143,135
1146,96
1575,14
946,139
1451,87
1604,10
695,125
949,17
615,128
1290,36
1587,148
495,129
204,91
790,31
832,148
1103,59
1266,51
483,101
495,70
1155,110
583,25
216,35
1493,12
1016,97
1525,61
716,11
315,117
709,17
640,39
464,68
345,124
837,3
349,12
865,142
1327,141
1297,29
1440,122
1289,129
703,12
745,99
683,52
1586,16
733,16
323,113
1057,126
1378,126
1649,120
1635,45
633,101
1269,47
419,53
781,4
300,44
1290,31
848,26
1030,34
1496,41
1502,149
1299,137
298,86
1144,54
1483,90
528,108
863,122
417,119
744,77
1414,88
1175,56
1279,53
491,88
465,107
503,20
1407,4
1490,64
427,135
281,104
774,2
704,94
164,47
187,135
594,83
584,107
919,81
912,146
849,52
1500,140
461,105
618,18
283,146
983,39
1324,110
825,74
911,33
1200,86
1288,136
1378,140
919,140
1038,35
1324,44
945,11
742,75
1366,132
1576,135
1408,37
1175,31
1191,61
352,137
1100,21
907,8
1521,37
1595,101
605,69
1480,89
1335,113
1475,129
782,120
995,30
1347,86
306,110
1077,102
1158,130
1407,26
179,29
1543,128
377,92
640,54
1453,131
1281,50
503,74
1010,49
890,128
1245,88
285,118
1446,102
1117,91
222,6
1200,48
1527,69
1258,90
1364,58
827,19
800,58
531,94
1292,102
718,20
280,79
587,121
398,41
631,65
1135,12
188,75
1079,106
1019,97
313,34
280,73
263,136
979,51
1033,106
1186,38
545,87
1601,53
1357,134
1240,14
1422,123
1405,54
1487,61
1594,5
920,115
263,146
575,113
1062,49
953,74
1095,66
436,135
1063,74
398,131
1164,31
1340,130
304,37
326,136
1607,85
1351,25
245,118
547,80
1199,96
661,56
1565,38
425,141
897,131
1331,63
1337,130
1521,32
353,122
836,95
1451,134
682,27
1413,101
512,37
395,90
173,23
716,110
1276,129
741,8
1608,75
1234,3
1239,37
1078,100
652,64
1481,102
1181,52
1475,118
662,58
343,4
810,118
1257,139
571,115
1009,32
803,138
660,106
229,27
576,45
976,25
937,3
1050,86
1434,147
1423,51
1366,108
1115,112
1381,31
1246,77
714,59
1287,73
1287,71
246,84
362,93
325,24
1369,78
550,70
1527,35
645,61
1642,16
1491,84
401,81
738,85
365,103
631,86
1458,127
1068,2
1323,132
709,28
669,82
1050,135
850,38
1409,128
980,117
686,140
598,30
1182,123
1238,9
1301,9
190,72
1270,103
1545,125
1133,1
186,143
1317,70
869,37
829,40
865,90
1048,73
988,112
1137,50
1204,104
1316,68
1087,52
1285,88
706,43
1122,90
720,54
684,22
313,140
1231,145
1284,51
956,83
292,107
243,4
763,143
1244,83
1292,110
493,27
258,127
755,125
713,46
786,2
611,39
606,12
273,61
755,101
1298,73
1320,13
903,32
858,123
256,36
1330,74
684,86
1004,118
1505,59
895,18
1050,143
893,103
1154,127
754,121
702,13
642,146
234,135
1630,20
1335,10
175,99
155,77
277,90
834,12
1426,66
157,54
1577,65
1265,1
328,21
1113,34
1033,25
753,94
1551,110
862,9
1637,29
1477,10
1180,41
927,112
436,121
416,57
791,7
1438,84
1433,103
1080,44
395,117
1045,13
707,123
1137,58
1444,108
1393,29
1174,142
503,23
890,37
1633,137
1514,76
752,45
1053,3
259,114
1033,59
786,140
629,143
341,134
1133,135
1319,116
803,7
1364,78
966,129
1532,49
621,14
370,38
965,20
182,49
1470,142
556,35
1409,139
1391,106
834,74
1640,96
1372,122
1620,53
467,44
1490,9
395,20
1219,125
857,75
1056,69
551,92
847,27
605,40
1355,16
1433,148
934,42
1154,99
621,37
965,127
1502,56
1325,149
1574,114
603,15
794,38
218,119
742,88
1385,71
1217,132
682,73
1272,92
807,122
399,142
1070,80
1344,148
643,24
1022,50
1004,92
809,72
171,75
1062,37
532,92
1113,149
456,12
1415,19
443,136
1216,118
1189,107
265,82
1440,78
1226,93
1146,126
1028,81
1059,40
1519,72
636,128
754,38
1295,48
1607,128
1544,114
793,10
951,85
262,50
940,103
1055,69
847,56
593,76
987,140
385,31
720,111
1405,18
606,136
657,34
407,37
1160,78
932,123
1105,120
1124,76
188,17
1598,61
976,21
195,92
959,89
674,65
303,123
448,111
251,49
1509,127
721,30
232,116
1589,87
1597,121
546,87
1630,4
930,149
1603,18
371,121
503,79
921,81
443,46
256,40
308,38
1111,43
289,28
1222,42
1628,127
1451,111
1483,49
464,101
235,82
1445,92
640,111
580,61
1611,96
540,149
1638,40
428,120
1484,40
919,83
1430,143
1044,133
476,57
369,50
1280,112
1500,51
690,44
166,108
1077,15
969,111
687,64
841,138
867,7
725,20
581,67
1448,120
322,115
495,52
1221,79
289,142
1199,83
231,3
1363,64
305,124
655,32
938,14
1488,112
1521,39
677,76
1646,44
372,65
631,24
865,78
188,91
1141,125
749,19
1499,94
857,107
729,112
564,7
1248,16
657,50
838,42
263,21
1322,144
1646,36
223,124
747,27
286,129
652,118
809,95
386,123
1124,67
878,90
1352,5
244,81
748,109
841,11
1329,62
351,40
1091,142
281,9
1394,51
759,134
1196,56
1512,73
698,119
1575,26
281,13
225,103
754,66
687,95
1279,8
210,81
895,107
1615,122
1494,26
641,123
532,144
869,117
843,8
919,77
1559,96
1539,109
1131,58
1641,16
506,101
1033,15
196,36
789,120
1084,124
466,30
1338,60
1213,74
161,71
1576,148
1282,143
966,8
1432,21
1303,7
747,92
498,56
1428,12
1515,76
453,4
1388,50
777,111
560,77
290,138
364,115
1080,131
652,66
522,127
315,103
164,35
1368,139
1189,70
1229,20
448,85
616,108
193,12
1347,105
741,48
987,14
880,4
477,73
1054,141
1441,57
588,100
1227,51
665,103
253,2
176,20
408,97
459,50
1034,85
1466,108
842,21
826,86
1367,46
1547,29
916,128
248,48
657,97
836,8
1578,130
342,54
640,97
626,9
411,11
222,75
530,80
1530,49
977,24
1223,16
1440,89
581,29
1514,15
697,43
1649,14
515,16
508,88
165,51
362,136
1144,99
720,36
969,37
1564,136
545,48
797,27
1483,15
964,63
1217,35
621,62
302,72
640,94
901,36
1454,2
1371,80
1407,25
1312,146
1255,14
1074,116
911,113
1308,110
576,60
235,133
1104,106
408,75
1105,73
1504,31
768,65
644,95
417,73
635,97
952,21
622,84
563,77
604,112
1627,45
1296,41
1391,108
1500,13
549,4
932,143
1595,111
196,29
754,119
245,130
1139,83
1086,112
1178,36
246,116
1351,40
207,57
1283,42
867,93
206,111
521,84
1328,38
644,38
498,37
1357,136
1585,117
840,66
1107,114
1375,46
396,47
1197,112
515,145
759,11
271,94
1416,143
811,104
408,128
1498,129
1590,61
1540,149
1210,68
1566,127
467,43
1327,119
1279,62
1320,92
601,141
289,14
1003,124
748,43
622,21
589,130
822,67
1358,91
1259,38
580,31
533,131
910,115
1297,115
688,24
1341,26
716,146
172,41
661,83
544,72
1086,94
892,77
334,125
236,7
224,141
676,138
400,104
1209,40
728,141
650,52
281,144
257,3
606,130
536,81
1513,92
1446,16
1197,9
753,72
873,143
223,138
408,105
286,132
1152,126
1166,104
990,132
233,28
1013,9
947,134
1587,146
918,9
943,120
1329,50
1403,85
900,65
1313,124
749,137
1588,29
283,12
1318,65
1422,99
678,143
591,135
332,146
1055,2
970,58
517,8
795,98
1626,54
429,113
369,119
652,123
236,82
1638,109
1381,110
1039,112
1253,35
1458,103
265,100
195,98
1038,39
709,82
305,59
1426,111
1220,117
605,145
1232,144
415,140
447,10
560,91
595,77
1043,58
1323,141
660,34
514,121
1310,40
419,111
908,14
947,35
638,90
1499,139
1011,144
269,38
553,100
537,28
891,89
554,123
1005,42
868,11
855,100
1267,132
1638,35
492,75
963,65
859,48
278,78
1031,114
385,109
545,102
675,64
912,122
1462,107
1332,59
465,43
1566,5
1551,28
523,62
662,36
1079,136
1280,93
1366,124
1149,15
231,23
617,100
497,68
260,85
1094,56
967,57
1133,52
556,38
1492,31
167,31
370,53
1452,23
1201,73
1516,2
1323,23
1362,15
662,142
752,116
545,71
956,113
345,86
1464,131
697,82
543,98
1581,136
199,85
1195,38
1507,69
775,97
1382,126
321,94
1063,107
1113,88
897,137
1091,70
1432,60
1469,53
949,30
1076,54
833,34
451,134
581,65
251,53
1008,64
1322,70
151,30
1601,59
1526,79
375,133
596,69
375,50
507,78
1128,62
905,51
990,2
614,75
468,126
1380,108
487,119
548,139
1478,132
848,119
550,145
397,149
1209,103
782,16
893,64
1556,91
1505,29
750,111
1465,119
286,120
657,25
238,147
279,47
1115,31
960,34
612,5
1259,13
1201,50
515,127
1406,128
686,33
1319,115
1282,57
1378,44
763,75
408,32
843,25
1164,108
1152,22
1462,109
1603,58
1293,82
645,27
172,148
510,30
797,46
1328,91
1337,16
851,134
1100,147
1077,108
789,82
1533,25
222,11
1150,80
807,14
1189,60
1563,149
804,99
545,92
1050,60
836,70
1457,65
914,76
350,43
1012,16
340,83
548,78
381,60
1226,141
540,84
1008,73
1384,98
1227,22
667,38
991,97
1194,5
238,7
1237,19
760,23
1431,104
1222,51
188,144
1366,82
991,24
1120,62
261,12
279,133
1468,7
1160,120
373,129
328,142
1253,88
1396,75
1379,127
1497,52
1619,67
1484,108
157,108
561,36
1393,104
610,110
1461,69
185,48
747,114
1190,39
1144,114
1423,55
334,67
327,137
164,66
812,93
1107,18
1322,8
432,23
339,73
1185,8
813,57
306,40
1208,133
789,109
812,27
487,146
903,62
1181,71
363,62
343,128
1073,138
1122,103
259,135
169,127
1020,34
1600,148
941,69
1563,133
1474,30
888,130
1385,66
493,123
1120,23
615,66
1350,101
447,16
764,29
770,44
983,77
440,98
674,90
1426,71
1259,86
224,122
428,65
1579,25
1066,88
940,138
723,5
184,90
1201,61
397,111
667,102
340,112
996,3
712,65
1623,10
204,3
1053,41
287,4
343,68
880,127
1433,68
435,122
595,35
1319,86
703,121
766,21
399,121
885,134
1461,82
784,56
482,5
287,118
477,51
1434,1
344,71
1201,122
717,3
753,31
964,148
951,131
1104,94
1346,113
200,72
1067,71
1370,143
173,75
588,64
1642,100
868,108
833,2
678,126
1071,38
1506,11
922,73
830,51
1610,48
332,69
167,50
486,63
423,104
904,50
505,66
278,52
493,19
521,86
847,129
868,119
166,137
658,37
617,105
928,71
858,37
519,3
1297,68
1376,146
655,114
866,70
827,90
1185,101
298,20
445,15
509,42
278,140
888,129
473,105
457,114
1594,110
1120,127
1105,72
1069,60
668,84
1064,122
160,1
909,137
1576,143
1500,51
1623,87
1314,18
1580,68
1102,41
1569,85
1404,133
1348,60
968,121
1565,24
1108,144
697,45
499,33
344,34
1414,65
344,121
651,117
249,36
514,39
158,108
774,139
1300,68
919,97
577,2
1345,77
192,141
1136,71
938,104
464,50
851,34
1220,8
199,78
1109,120
1132,142
879,108
451,63
199,92
1576,25
835,20
738,136
1327,132
611,85
198,41
518,42
408,126
1098,128
1422,141
1156,33
340,97
812,42
1376,60
1531,31
692,111
754,108
789,79
1346,60
924,77
659,121
915,15
1441,112
213,87
1121,136
1222,80
857,108
964,117
865,28
1476,128
1481,87
1585,75
771,67
1187,118
1237,56
723,138
1394,59
720,122
860,133
419,12
474,34
1361,75
705,140
177,6
1015,54
622,124
1017,145
300,125
1083,11
1223,35
1060,99
498,60
546,127
960,77
1645,30
1294,145
1563,137
475,93
206,81
1063,18
912,95
1341,148
1546,114
1144,91
1616,73
853,137
1570,122
1113,119
962,76
373,48
670,18
739,88
1117,79
1276,2
169,9
252,16
1490,134
448,119
1313,64
958,46
358,128
1649,14
1027,117
570,73
672,102
168,103
708,114
461,35
728,102
1447,147
811,91
713,90
881,34
1300,31
1476,139
1057,114
1259,58
1234,22
307,102
1127,5
1556,10
721,109
505,131
1520,90
1152,1
360,105
958,50
348,44
276,12
1019,66
1424,125
1091,54
1474,74
196,135
1267,50
496,99
600,104
664,125
1115,73
273,133
818,131
1299,110
152,47
914,123
263,133
1170,122
1557,69
1091,121
963,59
219,56
1169,117
175,127
1637,110
1388,32
1273,101
1059,58
835,39
983,106
286,74
1039,89
667,32
1154,91
537,58
709,60
1310,97
1547,22
450,1
789,138
155,93
933,137
1266,44
584,123
1386,132
973,115
580,126
461,44
1064,73
168,136
1452,103
603,96
1559,31
504,149
931,128
586,116
1428,1
760,48
231,28
151,107
1108,109
339,110
1394,76
489,7
727,57
846,14
902,63
477,17
1017,91
519,16
869,97
1096,102
163,128
845,64
1090,70
619,6
1104,11
702,79
194,22
353,120
254,40
911,138
388,97
293,3
986,35
1155,6
1080,11
364,84
1075,19
1624,85
747,34
1175,112
1185,28
839,114
1618,47
1523,145
1134,133
966,9
949,112
1097,35
373,136
425,69
1382,114
599,75
1412,85
1577,19
451,103
846,115
482,53
295,35
535,89
1565,55
1444,120
1435,23
892,47
851,67
575,134
1429,23
1164,46
844,92
1424,146
1126,58
1238,76
807,145
766,137
357,23
851,113
991,104
1165,40
1243,8
765,31
227,81
1363,61
1586,69
1409,51
166,53
570,107
545,28
1260,124
1309,43
1526,56
887,86
1026,124
368,103
1513,88
831,65
978,11
1036,39
961,62
447,56
900,34
1000,4
840,19
815,137
502,1
1458,130
1345,65
1272,28
865,71
434,45
1051,49
1319,50
1603,59
1638,116
1278,144
1642,131
283,53
528,61
755,85
1581,15
553,106
1272,31
1232,128
371,35
1217,114
747,25
1112,101
1000,16
1524,123
452,84
788,47
378,64
630,69
1066,14
1483,95
1467,99
1184,83
844,142
1177,52
770,43
1291,100
1458,147
204,21
596,35
650,101
1544,61
1591,99
751,121
465,89
193,8
1051,58
1454,133
1454,3
937,57
544,82
971,148
1369,1
832,72
1456,12
1455,114
531,135
426,28
797,53
1025,25
1271,79
464,22
1544,67
881,17
875,7
1524,103
847,63
1072,148
441,103
769,8
1051,122
1130,110
441,93
988,42
1065,48
875,43
507,64
1539,143
221,68
1570,45
1144,108
1066,41
711,85
756,6
1003,109
472,23
1199,36
415,114
1076,25
698,94
948,144
1627,141
381,35
224,90
1562,128
466,49
535,101
843,46
180,116
1023,49
974,99
504,148
434,9
1372,71
383,138
1491,11
950,127
1207,41
1213,107
1373,20
853,11
1535,144
1264,34
210,33
640,27
1584,106
1339,35
850,31
484,42
519,65
283,149
472,17
573,100
715,53
1516,111
549,35
1580,99
1545,110
473,149
314,148
256,55
459,68
1015,3
1319,67
1186,40
475,143
530,52
1612,41
1460,32
1525,65
1006,120
1130,97
1271,85
1508,76
504,111
1384,37
653,96
288,33
719,15
761,96
1073,76
421,8
368,133
334,126
782,63
176,95
849,30
747,52
953,71
1222,115
828,93
821,83
988,80
851,84
1147,107
1161,137
292,140
512,100
533,85
421,95
523,86
395,22
727,109
1203,30
974,10
1466,63
835,84
915,21
571,25
1625,3
1499,77
394,44
1184,147
872,112
623,38
1013,18
745,6
425,147
545,75
629,143
837,88
605,113
259,17
1235,114
1311,25
1133,25
1206,8
1340,125
321,23
179,125
676,138
482,54
1483,68
1537,144
216,15
563,129
185,98
1019,13
253,104
1638,9
548,25
1122,12
1422,93
1256,83
1321,17
669,20
462,105
689,95
873,47
1533,76
205,142
412,14
1209,14
244,71
1546,12
1321,36
536,121
1488,38
272,65
1071,91
507,84
1540,39
1165,95
1010,22
548,9
782,100
352,76
1531,23
244,40
1642,143
1041,41
1091,94
587,97
402,73
1197,73
1243,57
1217,19
1627,104
1494,73
1401,51
852,4
915,112
960,79
1334,95
1400,87
598,120
322,106
267,77
1143,27
1293,38
787,6
1615,11
571,112
761,76
284,127
1257,145
1398,57
307,3
1159,54
855,6
734,45
1341,69
780,130
897,117
550,20
228,93
181,122
872,12
1373,129
583,83
480,98
432,127
1154,40
726,11
1193,99
408,91
1028,10
1191,33
983,12
1192,81
1442,4
254,58
1101,49
1021,3
1154,128
802,40
738,57
848,19
1452,143
492,47
237,36
1485,81
1146,1
927,129
987,7
1133,38
495,147
1134,27
1196,131
995,118
798,117
825,28
1392,35
1362,10
1553,112
1642,95
644,34
454,26
1247,24
720,5
1022,46
421,81
1615,21
654,47
152,89
813,106
347,73
381,66
486,41
431,27
493,84
1620,149
1068,67
882,11
1522,94
687,56
1052,110
1351,67
943,90
842,131
312,70
776,2
1634,14
1411,34
1287,95
1470,39
616,56
1529,135
1440,85
665,60
691,34
1385,17
967,118
1627,114
878,139
335,46
388,16
641,129
481,90
1087,135
1350,102
1239,124
1240,138
1115,143
1645,22
927,3
1411,104
593,125
1393,64
1169,94
859,116
718,33
1369,131
546,130
998,148
1595,71
1201,145
177,89
1525,57
1386,75
1094,40
1024,80
1331,45
1592,64
975,110
965,47
174,1
262,109
1500,134
335,139
817,54
486,113
930,82
1409,15
1586,40
1341,81
1181,11
1009,56
756,54
1506,55
976,89
687,91
899,87
447,9
435,125
252,100
1294,42
1289,103
193,44
798,38
735,54
1394,20
1393,79
412,116
982,66
988,59
621,13
1189,81
720,35
1489,105
294,126
1611,97
1262,39
790,43
1487,115
643,28
875,12
304,27
1242,70
1585,121
233,79
158,52
244,5
360,99
1536,60
1073,62
1523,8
1566,81
477,62
916,72
186,41
333,4
1549,125
833,56
1189,37
1130,111
575,53
905,148
1422,32
502,98
955,42
1322,22
799,149
959,87
646,73
561,136
199,122
1415,135
1347,37
1115,90
1010,114
595,108
922,131
1416,65
764,102
436,92
1037,112
1361,129
917,59
1192,30
198,113
618,134
1279,46
1273,21
882,99
740,17
1067,14
580,42
972,34
1369,46
1585,110
994,12
1596,19
739,126
234,97
305,43
1124,20
154,126
819,32
1501,28
1125,39
769,122
1125,75
779,11
960,133
518,96
262,12
590,44
1369,33
1228,27
1100,141
1466,54
1337,56
1128,129
1374,132
628,126
1433,6
599,120
539,10
198,10
624,104
726,46
946,66
433,22
874,7
805,121
801,56
1378,118
955,76
1133,115
753,27
484,65
1143,59
1586,56
1214,99
1169,27
350,54
1142,90
1400,103
1504,82
598,85
863,43
494,75
1373,148
1570,127
230,110
773,58
1618,146
1213,100
644,120
338,33
1241,53
351,102
891,63
1099,40
499,68
176,51
1617,85
1026,146
655,80
1361,98
527,58
655,139
581,55
334,79
1301,74
943,130
200,106
1310,105
549,68
955,111
940,139
1541,143
1052,32
1030,21
760,87
724,38
982,54
1108,23
952,4
789,9
1643,105
908,6
1602,64
324,52
1392,136
322,106
364,119
646,68
869,5
1375,64
1531,64
865,58
374,28
1388,115
1249,22
738,117
205,138
652,129
941,64
242,111
1086,9
1365,42
1322,50
174,58
188,21
1090,5
1600,27
1402,120
1014,21
1356,99
370,18
154,112
442,146
553,19
1464,6
701,15
897,24
338,11
407,3
254,133
906,135
1089,105
587,106
1555,61
1472,87
198,69
792,110
541,139
551,65
1398,33
781,45
517,117
1469,131
817,125
1244,33
1081,2
476,108
392,106
530,116
290,122
1046,32
456,91
1555,137
1484,110
1525,35
269,126
644,22
1058,126
494,42
161,27
1087,56
590,45
726,42
465,145
792,124
1341,101
880,109
900,17
1021,99
528,73
554,18
788,21
1283,59
1640,73
1623,71
596,80
1552,28
538,8
1432,80
932,14
1363,41
1149,23
460,55
1355,144
1018,50
1487,99
628,44
905,122
735,27
1282,97
670,40
1545,82
1020,55
1638,49
582,77
648,85
237,21
1051,70
601,127
384,28
649,86
1384,26
1117,52
699,91
256,118
938,14
1388,136
1162,27
771,14
1346,113
1334,86
349,69
1646,99
275,102
193,73
858,26
152,93
1409,145
706,112
1011,86
1177,42
1215,117
990,143
821,81
712,129
1151,99
1643,129
209,126
324,10
898,11
1404,17
700,103
455,17
581,74
499,123
1359,99
353,68
895,31
1472,99
1010,120
1412,35
1046,29
1648,37
969,36
665,130
811,113
569,119
1228,137
1519,13
549,100
1192,139
1400,112
847,49
288,23
1522,32
281,57
450,149
557,86
403,116
990,6
940,11
1164,118
410,122
681,16
1117,8
1599,4
1191,33
1472,32
408,92
942,33
919,8
551,128
242,4
873,52
1432,54
532,37
899,84
608,26
625,8
1618,84
1448,117
744,109
1331,118
1612,136
467,140
351,107
946,109
893,149
1061,120
1061,126
1132,14
1595,36
575,27
1028,3
293,29
1168,10
1088,131
526,129
230,36
1201,9
649,27
492,32
1203,72
590,73
1454,94
1373,148
898,128
366,128
885,17
1461,148
400,5
777,58
1648,42
693,119
317,69
613,67
1580,60
1199,149
1077,44
1258,85
404,19
1182,39
466,41
337,5
1602,78
368,64
247,103
1220,143
217,7
353,97
422,29
1178,129
1428,107
841,65
1092,10
595,95
545,91
472,79
1421,34
1429,138
599,72
309,147
1132,107
618,140
214,143
1366,89
298,112
652,17
541,92
547,5
1049,125
186,120
750,69
932,75
198,101
1337,59
1009,142
231,72
1017,111
248,61
1311,82
422,30
1291,21
314,46
1280,123
263,122
592,61
562,4
935,9
1185,41
973,143
1410,1
889,134
1612,128
624,45
556,124
332,46
427,131
1089,109
1043,130
409,70
873,58
1022,75
776,102
203,86
1290,86
1015,73
899,110
329,2
1491,148
805,22
1574,64
1377,49
911,69
916,51
467,99
539,58
609,130
934,37
1601,60
1362,100
888,145
526,140
641,89
251,7
669,86
1624,146
1176,90
180,8
1267,50
1050,72
911,78
1548,41
1073,133
1011,75
430,33
1375,107
201,115
1638,76
953,75
478,130
1211,122
400,107
976,71
765,96
889,49
1537,82
1638,59
799,112
515,12
882,27
1466,115
706,144
1340,13
1606,12
306,130
165,88
881,40
269,110
695,110
519,38
317,132
1476,84
1639,73
1386,10
1182,107
909,89
1019,65
1461,115
715,37
453,93
259,47
1577,90
1161,20
674,76
841,101
1335,99
1392,78
748,59
1229,56
1130,12
838,119
637,146
1050,141
768,1
571,93
1330,97
1002,34
1185,31
451,23
1622,147
1053,83
681,86
1213,119
311,67
171,106
1408,98
1378,137
192,114
1214,65
816,122
1080,109
790,98
802,63
1129,65
1576,128
1137,109
589,14
464,106
874,45
1459,87
646,82
1407,56
765,78
756,98
483,113
639,120
1307,138
1039,96
451,89
1235,23
239,126
1575,69
1450,73
655,122
552,110
375,84
513,17
1602,2
1011,79
1548,144
968,82
1296,118
167,31
475,88
156,55
655,17
641,144
154,143
267,11
158,7
1266,145
892,82
156,76
293,142
1524,36
1072,140
1310,148
738,95
1465,47
468,64
1189,109
509,70
1517,76
1578,149
328,41
419,137
539,7
1122,69
1141,38
930,44
1167,148
188,91
463,54
653,138
1226,105
585,37
1400,61
716,93
1643,148
462,9
883,31
558,140
1627,141
290,70
564,126
1619,147
885,9
427,78
322,141
1300,57
671,88
1548,2
422,33
734,99
322,32
675,18
995,72
460,16
1007,120
1287,92
1432,43
587,120
1063,15
1281,64
1545,115
1483,91
1516,120
251,73
263,87
176,128
822,12
1511,128
1490,59
